"","Gam_P_Vector_All","Gam_Z_Vector_All","Gam_P_FDR_Vector_All","Gam_Z_FDR_Sig_Vector_All","Gam_P_Bonf_Vector_All","Gam_Z_Bonf_Sig_Vector_All"
"33356",0,0,0,0,0,0
"33357",0,0,0,0,0,0
"33358",0,0,0,0,0,0
"33359",0,0,0,0,0,0
"33360",0,0,0,0,0,0
"33361",0,0,0,0,0,0
"33362",0,0,0,0,0,0
"33363",0,0,0,0,0,0
"33364",0,0,0,0,0,0
"33365",0,0,0,0,0,0
"33366",0,0,0,0,0,0
"33367",0,0,0,0,0,0
"33368",0,0,0,0,0,0
"33369",0,0,0,0,0,0
"33370",0,0,0,0,0,0
"33371",0,0,0,0,0,0
"33372",0,0,0,0,0,0
"33373",0,0,0,0,0,0
"33374",0,0,0,0,0,0
"33375",0,0,0,0,0,0
"33376",0,0,0,0,0,0
"33377",0,0,0,0,0,0
"33378",0,0,0,0,0,0
"33379",0,0,0,0,0,0
"33380",0,0,0,0,0,0
"33381",0,0,0,0,0,0
"33382",0,0,0,0,0,0
"33383",0,0,0,0,0,0
"33384",0,0,0,0,0,0
"33385",0,0,0,0,0,0
"33386",0,0,0,0,0,0
"33387",0,0,0,0,0,0
"33388",0,0,0,0,0,0
"33389",0,0,0,0,0,0
"33390",0,0,0,0,0,0
"33391",0,0,0,0,0,0
"33392",0,0,0,0,0,0
"33393",0,0,0,0,0,0
"33394",0,0,0,0,0,0
"33395",0,0,0,0,0,0
"33396",0,0,0,0,0,0
"33397",0,0,0,0,0,0
"33398",0,0,0,0,0,0
"33399",0,0,0,0,0,0
"33400",0,0,0,0,0,0
"33401",0,0,0,0,0,0
"33402",0,0,0,0,0,0
"33403",0,0,0,0,0,0
"33404",0,0,0,0,0,0
"33405",0,0,0,0,0,0
"33406",0,0,0,0,0,0
"33407",0,0,0,0,0,0
"33408",0,0,0,0,0,0
"33409",0,0,0,0,0,0
"33410",0,0,0,0,0,0
"33411",0,0,0,0,0,0
"33412",0,0,0,0,0,0
"33413",0,0,0,0,0,0
"33414",0,0,0,0,0,0
"33415",0,0,0,0,0,0
"33416",0,0,0,0,0,0
"33417",0,0,0,0,0,0
"33418",0,0,0,0,0,0
"33419",0,0,0,0,0,0
"33420",0,0,0,0,0,0
"33421",0,0,0,0,0,0
"33422",0,0,0,0,0,0
"33423",0,0,0,0,0,0
"33424",0,0,0,0,0,0
"33425",0,0,0,0,0,0
"33426",0,0,0,0,0,0
"33427",0,0,0,0,0,0
"33428",0,0,0,0,0,0
"33429",0,0,0,0,0,0
"33430",0,0,0,0,0,0
"33431",0,0,0,0,0,0
"33432",0,0,0,0,0,0
"33433",0,0,0,0,0,0
"33434",0,0,0,0,0,0
"33435",0,0,0,0,0,0
"33436",0,0,0,0,0,0
"33437",0,0,0,0,0,0
"33438",0,0,0,0,0,0
"33439",0,0,0,0,0,0
"33440",0,0,0,0,0,0
"33441",0,0,0,0,0,0
"33442",0,0,0,0,0,0
"33443",0,0,0,0,0,0
"33444",0,0,0,0,0,0
"33445",0,0,0,0,0,0
"33446",0,0,0,0,0,0
"33447",0,0,0,0,0,0
"33448",0,0,0,0,0,0
"33449",0,0,0,0,0,0
"33450",0,0,0,0,0,0
"33451",0,0,0,0,0,0
"33452",0,0,0,0,0,0
"33453",0,0,0,0,0,0
"33454",0,0,0,0,0,0
"33455",0,0,0,0,0,0
"33456",0,0,0,0,0,0
"33457",0,0,0,0,0,0
"33458",0,0,0,0,0,0
"33459",0,0,0,0,0,0
"33460",0,0,0,0,0,0
"33461",0,0,0,0,0,0
"33462",0,0,0,0,0,0
"33463",0,0,0,0,0,0
"33464",0,0,0,0,0,0
"33465",0,0,0,0,0,0
"33466",0,0,0,0,0,0
"33467",0,0,0,0,0,0
"33468",0,0,0,0,0,0
"33469",0,0,0,0,0,0
"33470",0,0,0,0,0,0
"33471",0,0,0,0,0,0
"33472",0,0,0,0,0,0
"33473",0,0,0,0,0,0
"33474",0,0,0,0,0,0
"33475",0,0,0,0,0,0
"33476",0,0,0,0,0,0
"33477",0,0,0,0,0,0
"33478",0,0,0,0,0,0
"33479",0,0,0,0,0,0
"33480",0,0,0,0,0,0
"33481",0,0,0,0,0,0
"33482",0,0,0,0,0,0
"33483",0,0,0,0,0,0
"33484",0,0,0,0,0,0
"33485",0,0,0,0,0,0
"33486",0,0,0,0,0,0
"33487",0,0,0,0,0,0
"33488",0,0,0,0,0,0
"33489",0,0,0,0,0,0
"33490",0,0,0,0,0,0
"33491",0,0,0,0,0,0
"33492",0,0,0,0,0,0
"33493",0,0,0,0,0,0
"33494",0,0,0,0,0,0
"33495",0,0,0,0,0,0
"33496",0,0,0,0,0,0
"33497",0,0,0,0,0,0
"33498",0,0,0,0,0,0
"33499",0,0,0,0,0,0
"33500",0,0,0,0,0,0
"33501",0,0,0,0,0,0
"33502",0,0,0,0,0,0
"33503",0,0,0,0,0,0
"33504",0,0,0,0,0,0
"33505",0,0,0,0,0,0
"33506",0,0,0,0,0,0
"33507",0,0,0,0,0,0
"33508",0,0,0,0,0,0
"33509",0,0,0,0,0,0
"33510",0,0,0,0,0,0
"33511",0,0,0,0,0,0
"33512",0,0,0,0,0,0
"33513",0,0,0,0,0,0
"33514",0,0,0,0,0,0
"33515",0,0,0,0,0,0
"33516",0,0,0,0,0,0
"33517",0,0,0,0,0,0
"33518",0,0,0,0,0,0
"33519",0,0,0,0,0,0
"33520",0,0,0,0,0,0
"33521",0,0,0,0,0,0
"33522",0,0,0,0,0,0
"33523",0,0,0,0,0,0
"33524",0,0,0,0,0,0
"33525",0,0,0,0,0,0
"33526",0,0,0,0,0,0
"33527",0,0,0,0,0,0
"33528",0,0,0,0,0,0
"33529",0,0,0,0,0,0
"33530",0,0,0,0,0,0
"33531",0,0,0,0,0,0
"33532",0,0,0,0,0,0
"33533",0,0,0,0,0,0
"33534",0,0,0,0,0,0
"33535",0,0,0,0,0,0
"33536",0,0,0,0,0,0
"33537",0,0,0,0,0,0
"33538",0,0,0,0,0,0
"33539",0,0,0,0,0,0
"33540",0,0,0,0,0,0
"33541",0,0,0,0,0,0
"33542",0,0,0,0,0,0
"33543",0,0,0,0,0,0
"33544",0,0,0,0,0,0
"33545",0,0,0,0,0,0
"33546",0,0,0,0,0,0
"33547",0,0,0,0,0,0
"33548",0,0,0,0,0,0
"33549",0.321501474060629,-0.991377107967318,0.427049759336819,0,1,0
"33550",0,0,0,0,0,0
"33551",0,0,0,0,0,0
"33552",0,0,0,0,0,0
"33553",0,0,0,0,0,0
"33554",0,0,0,0,0,0
"33555",0,0,0,0,0,0
"33556",0,0,0,0,0,0
"33557",0,0,0,0,0,0
"33558",0,0,0,0,0,0
"33559",0,0,0,0,0,0
"33560",0,0,0,0,0,0
"33561",0,0,0,0,0,0
"33562",0,0,0,0,0,0
"33563",0,0,0,0,0,0
"33564",0,0,0,0,0,0
"33565",0,0,0,0,0,0
"33566",0,0,0,0,0,0
"33567",0,0,0,0,0,0
"33568",0,0,0,0,0,0
"33569",0,0,0,0,0,0
"33570",0,0,0,0,0,0
"33571",0,0,0,0,0,0
"33572",0,0,0,0,0,0
"33573",0,0,0,0,0,0
"33574",0,0,0,0,0,0
"33575",0,0,0,0,0,0
"33576",0,0,0,0,0,0
"33577",0,0,0,0,0,0
"33578",0,0,0,0,0,0
"33579",0,0,0,0,0,0
"33580",0,0,0,0,0,0
"33581",0,0,0,0,0,0
"33582",0,0,0,0,0,0
"33583",0,0,0,0,0,0
"33584",0,0,0,0,0,0
"33585",0,0,0,0,0,0
"33586",0,0,0,0,0,0
"33587",0,0,0,0,0,0
"33588",0,0,0,0,0,0
"33589",0,0,0,0,0,0
"33590",0,0,0,0,0,0
"33591",0,0,0,0,0,0
"33592",0,0,0,0,0,0
"33593",0,0,0,0,0,0
"33594",0,0,0,0,0,0
"33595",0,0,0,0,0,0
"33596",0.999698240867443,0.000378198995913291,0.999698240867443,0,1,0
"33597",0.193912918490047,1.29909036728694,0.286148871179393,0,1,0
"33598",0.00453249478915535,2.83850824854828,0.0122501406533003,2.83850824854828,1,0
"33599",4.86262162334201e-05,4.06213368071573,0.000241401146173491,4.06213368071573,0.624263364004647,0
"33600",0,0,0,0,0,0
"33601",0,0,0,0,0,0
"33602",0,0,0,0,0,0
"33603",0,0,0,0,0,0
"33604",0,0,0,0,0,0
"33605",0,0,0,0,0,0
"33606",0,0,0,0,0,0
"33607",0,0,0,0,0,0
"33608",0,0,0,0,0,0
"33609",0,0,0,0,0,0
"33610",0,0,0,0,0,0
"33611",0,0,0,0,0,0
"33612",0,0,0,0,0,0
"33613",0,0,0,0,0,0
"33614",0,0,0,0,0,0
"33615",0,0,0,0,0,0
"33616",0,0,0,0,0,0
"33617",0,0,0,0,0,0
"33618",0,0,0,0,0,0
"33619",0,0,0,0,0,0
"33620",0,0,0,0,0,0
"33621",0,0,0,0,0,0
"33622",0,0,0,0,0,0
"33623",0,0,0,0,0,0
"33624",0,0,0,0,0,0
"33625",0,0,0,0,0,0
"33626",0,0,0,0,0,0
"33627",0,0,0,0,0,0
"33628",0,0,0,0,0,0
"33629",0,0,0,0,0,0
"33630",0,0,0,0,0,0
"33631",0,0,0,0,0,0
"33632",0,0,0,0,0,0
"33633",0,0,0,0,0,0
"33634",0,0,0,0,0,0
"33635",0,0,0,0,0,0
"33636",0,0,0,0,0,0
"33637",0,0,0,0,0,0
"33638",0,0,0,0,0,0
"33639",0,0,0,0,0,0
"33640",0,0,0,0,0,0
"33641",0.0763075583478547,1.77252434146591,0.132814050172147,0,1,0
"33642",0.284158309862307,1.07102473083388,0.387263734820839,0,1,0
"33643",0.261645208000207,1.12251105925698,0.362899868226734,0,1,0
"33644",0.0042267269069376,2.8607256143071,0.0115109715806671,2.8607256143071,1,0
"33645",8.5019881854862e-06,4.45213702198826,5.22741974737892e-05,4.45213702198826,0.109148524325272,0
"33646",0,0,0,0,0,0
"33647",0,0,0,0,0,0
"33648",0,0,0,0,0,0
"33649",0,0,0,0,0,0
"33650",0,0,0,0,0,0
"33651",0,0,0,0,0,0
"33652",0,0,0,0,0,0
"33653",0,0,0,0,0,0
"33654",0,0,0,0,0,0
"33655",0,0,0,0,0,0
"33656",0,0,0,0,0,0
"33657",0,0,0,0,0,0
"33658",0,0,0,0,0,0
"33659",0,0,0,0,0,0
"33660",0,0,0,0,0,0
"33661",0,0,0,0,0,0
"33662",0,0,0,0,0,0
"33663",0,0,0,0,0,0
"33664",0,0,0,0,0,0
"33665",0,0,0,0,0,0
"33666",0,0,0,0,0,0
"33667",0,0,0,0,0,0
"33668",0,0,0,0,0,0
"33669",0,0,0,0,0,0
"33670",0,0,0,0,0,0
"33671",0,0,0,0,0,0
"33672",0,0,0,0,0,0
"33673",0,0,0,0,0,0
"33674",0,0,0,0,0,0
"33675",0,0,0,0,0,0
"33676",0,0,0,0,0,0
"33677",0,0,0,0,0,0
"33678",0,0,0,0,0,0
"33679",0,0,0,0,0,0
"33680",0,0,0,0,0,0
"33681",0,0,0,0,0,0
"33682",0,0,0,0,0,0
"33683",0,0,0,0,0,0
"33684",0.00526097627771633,2.79060420117054,0.0138972044142638,2.79060420117054,1,0
"33685",0.00782647432219404,2.65946550821655,0.019457063777755,2.65946550821655,1,0
"33686",0.0213177698786331,2.30230869414278,0.0454010500500817,2.30230869414278,1,0
"33687",0.0184414007150973,2.35663424350889,0.0401680865932166,2.35663424350889,1,0
"33688",0.0451699711823964,2.00306817683815,0.0858717740322235,0,1,0
"33689",0.00583824024688924,2.75673075509516,0.0151938634278459,2.75673075509516,1,0
"33690",0.000249000747258568,3.66328549207198,0.00101256623164571,3.66328549207198,1,0
"33691",0,0,0,0,0,0
"33692",0,0,0,0,0,0
"33693",0,0,0,0,0,0
"33694",0,0,0,0,0,0
"33695",0,0,0,0,0,0
"33696",0,0,0,0,0,0
"33697",0,0,0,0,0,0
"33698",0,0,0,0,0,0
"33699",0,0,0,0,0,0
"33700",0,0,0,0,0,0
"33701",0,0,0,0,0,0
"33702",0,0,0,0,0,0
"33703",0,0,0,0,0,0
"33704",0,0,0,0,0,0
"33705",0,0,0,0,0,0
"33706",0,0,0,0,0,0
"33707",0,0,0,0,0,0
"33708",0,0,0,0,0,0
"33709",0,0,0,0,0,0
"33710",0,0,0,0,0,0
"33711",0,0,0,0,0,0
"33712",0,0,0,0,0,0
"33713",0,0,0,0,0,0
"33714",0,0,0,0,0,0
"33715",0,0,0,0,0,0
"33716",0,0,0,0,0,0
"33717",0,0,0,0,0,0
"33718",0,0,0,0,0,0
"33719",0,0,0,0,0,0
"33720",0,0,0,0,0,0
"33721",0,0,0,0,0,0
"33722",0,0,0,0,0,0
"33723",0,0,0,0,0,0
"33724",0,0,0,0,0,0
"33725",0,0,0,0,0,0
"33726",0,0,0,0,0,0
"33727",0,0,0,0,0,0
"33728",0.0022037479803629,3.06130457461682,0.0066303530752048,3.06130457461682,1,0
"33729",0.0185732911191098,2.35398638979077,0.0404279266509209,2.35398638979077,1,0
"33730",0.0179277103973715,2.36710779413813,0.0392222130336494,2.36710779413813,1,0
"33731",0.00367858777415754,2.90448419356184,0.0102597675091537,2.90448419356184,1,0
"33732",0.000814914614966911,3.34767859340434,0.00283750307213051,3.34767859340434,1,0
"33733",0.000669380051712893,3.40182287977523,0.0023990790351452,3.40182287977523,1,0
"33734",8.63780252077213e-05,3.92597807111708,0.000399467250582394,3.92597807111708,1,0
"33735",0,0,0,0,0,0
"33736",0,0,0,0,0,0
"33737",0,0,0,0,0,0
"33738",0,0,0,0,0,0
"33739",0,0,0,0,0,0
"33740",0,0,0,0,0,0
"33741",0,0,0,0,0,0
"33742",0,0,0,0,0,0
"33743",0,0,0,0,0,0
"33744",0,0,0,0,0,0
"33745",0,0,0,0,0,0
"33746",0,0,0,0,0,0
"33747",0,0,0,0,0,0
"33748",0,0,0,0,0,0
"33749",0,0,0,0,0,0
"33750",0,0,0,0,0,0
"33751",0,0,0,0,0,0
"33752",0,0,0,0,0,0
"33753",0,0,0,0,0,0
"33754",0,0,0,0,0,0
"33755",0,0,0,0,0,0
"33756",0,0,0,0,0,0
"33757",0,0,0,0,0,0
"33758",0,0,0,0,0,0
"33759",0,0,0,0,0,0
"33760",0,0,0,0,0,0
"33761",0,0,0,0,0,0
"33762",0,0,0,0,0,0
"33763",0,0,0,0,0,0
"33764",0,0,0,0,0,0
"33765",0,0,0,0,0,0
"33766",0,0,0,0,0,0
"33767",0,0,0,0,0,0
"33768",0,0,0,0,0,0
"33769",0,0,0,0,0,0
"33770",0,0,0,0,0,0
"33771",0.00224002324633861,3.05641320316323,0.00671745350069963,3.05641320316323,1,0
"33772",0.00359407999658448,2.91175188356658,0.0100480834050853,2.91175188356658,1,0
"33773",0.0115353620371149,2.52604830143349,0.0270239010643213,2.52604830143349,1,0
"33774",0.00102099328917902,3.28467704539378,0.00343668375628742,3.28467704539378,1,0
"33775",4.39494346759779e-05,4.08567196787393,0.000220313487844672,4.08567196787393,0.564222842370205,0
"33776",2.00717821588976e-05,4.26409079335157,0.000111052826108363,4.26409079335157,0.257681539355928,0
"33777",3.77224992531443e-05,4.12100392844519,0.000193017714392932,4.12100392844519,0.484281445411867,0
"33778",0,0,0,0,0,0
"33779",0,0,0,0,0,0
"33780",0,0,0,0,0,0
"33781",0,0,0,0,0,0
"33782",0,0,0,0,0,0
"33783",0,0,0,0,0,0
"33784",0,0,0,0,0,0
"33785",0,0,0,0,0,0
"33786",0,0,0,0,0,0
"33787",0,0,0,0,0,0
"33788",0,0,0,0,0,0
"33789",0,0,0,0,0,0
"33790",0,0,0,0,0,0
"33791",0,0,0,0,0,0
"33792",0,0,0,0,0,0
"33793",0,0,0,0,0,0
"33794",0,0,0,0,0,0
"33795",0,0,0,0,0,0
"33796",0,0,0,0,0,0
"33797",0,0,0,0,0,0
"33798",0,0,0,0,0,0
"33799",0,0,0,0,0,0
"33800",0,0,0,0,0,0
"33801",0,0,0,0,0,0
"33802",0,0,0,0,0,0
"33803",0,0,0,0,0,0
"33804",0,0,0,0,0,0
"33805",0,0,0,0,0,0
"33806",0,0,0,0,0,0
"33807",0,0,0,0,0,0
"33808",0,0,0,0,0,0
"33809",0,0,0,0,0,0
"33810",0,0,0,0,0,0
"33811",0,0,0,0,0,0
"33812",0,0,0,0,0,0
"33813",0,0,0,0,0,0
"33814",0.00435778898476678,2.85102976564534,0.0118352644354635,2.85102976564534,1,0
"33815",0.00240473354331289,3.03507816614606,0.00713472827110029,3.03507816614606,1,0
"33816",0.00101342121118327,3.28677402485761,0.00341388126716631,3.28677402485761,1,0
"33817",1.22706035166178e-05,4.3727236021145,7.2294634211262e-05,4.3727236021145,0.15753000794634,0
"33818",7.45675878633676e-05,3.96122064195938,0.000352241942887091,3.96122064195938,0.957298692989914,0
"33819",1.67913219232794e-05,4.30377364944408,9.51310639236812e-05,4.30377364944408,0.215566990851062,0
"33820",0,0,0,0,0,0
"33821",0,0,0,0,0,0
"33822",0,0,0,0,0,0
"33823",0,0,0,0,0,0
"33824",0,0,0,0,0,0
"33825",0,0,0,0,0,0
"33826",0,0,0,0,0,0
"33827",0,0,0,0,0,0
"33828",0,0,0,0,0,0
"33829",0,0,0,0,0,0
"33830",0,0,0,0,0,0
"33831",0,0,0,0,0,0
"33832",0,0,0,0,0,0
"33833",0,0,0,0,0,0
"33834",0,0,0,0,0,0
"33835",0,0,0,0,0,0
"33836",0,0,0,0,0,0
"33837",0,0,0,0,0,0
"33838",0,0,0,0,0,0
"33839",0,0,0,0,0,0
"33840",0,0,0,0,0,0
"33841",0,0,0,0,0,0
"33842",0,0,0,0,0,0
"33843",0,0,0,0,0,0
"33844",0,0,0,0,0,0
"33845",0,0,0,0,0,0
"33846",0,0,0,0,0,0
"33847",0,0,0,0,0,0
"33848",0,0,0,0,0,0
"33849",0,0,0,0,0,0
"33850",0,0,0,0,0,0
"33851",0,0,0,0,0,0
"33852",0,0,0,0,0,0
"33853",0,0,0,0,0,0
"33854",0,0,0,0,0,0
"33855",0.00221564558017864,3.05969221764299,0.00665834690035893,3.05969221764299,1,0
"33856",0.000562018629140442,3.44931118152081,0.00206502437347023,3.44931118152081,1,0
"33857",0.00187221117554069,3.10978886620227,0.00579446650713389,3.10978886620227,1,0
"33858",5.7250254469377e-05,4.02386700824043,0.000279247251853291,4.02386700824043,0.734978766877862,0
"33859",6.74391077226095e-06,4.50161484760113,4.25864862244398e-05,4.50161484760113,0.086578326494286,0
"33860",2.08106134992979e-05,4.25601136261832,0.000114713033964786,4.25601136261832,0.267166656103987,0
"33861",0,0,0,0,0,0
"33862",0,0,0,0,0,0
"33863",0,0,0,0,0,0
"33864",0,0,0,0,0,0
"33865",0,0,0,0,0,0
"33866",0,0,0,0,0,0
"33867",0,0,0,0,0,0
"33868",0,0,0,0,0,0
"33869",0,0,0,0,0,0
"33870",0,0,0,0,0,0
"33871",0,0,0,0,0,0
"33872",0,0,0,0,0,0
"33873",0,0,0,0,0,0
"33874",0,0,0,0,0,0
"33875",0,0,0,0,0,0
"33876",0,0,0,0,0,0
"33877",0,0,0,0,0,0
"33878",0,0,0,0,0,0
"33879",0,0,0,0,0,0
"33880",0,0,0,0,0,0
"33881",0,0,0,0,0,0
"33882",0,0,0,0,0,0
"33883",0,0,0,0,0,0
"33884",0,0,0,0,0,0
"33885",0,0,0,0,0,0
"33886",0,0,0,0,0,0
"33887",0,0,0,0,0,0
"33888",0,0,0,0,0,0
"33889",0,0,0,0,0,0
"33890",0,0,0,0,0,0
"33891",0,0,0,0,0,0
"33892",0,0,0,0,0,0
"33893",0,0,0,0,0,0
"33894",0,0,0,0,0,0
"33895",0,0,0,0,0,0
"33896",0.000339131788117301,3.58341451288326,0.00132172856583179,3.58341451288326,1,0
"33897",0.00234035286339938,3.04325324876742,0.00697552433091691,3.04325324876742,1,0
"33898",0.000189600822902031,3.73248389486625,0.000797541076152121,3.73248389486625,1,0
"33899",2.57719156149602e-05,4.20793132743885,0.000138667163732129,4.20793132743885,0.330859852664859,0
"33900",2.0851948874561e-05,4.25556745061719,0.000114891553498547,4.25556745061719,0.267697319651614,0
"33901",0,0,0,0,0,0
"33902",0,0,0,0,0,0
"33903",0,0,0,0,0,0
"33904",0,0,0,0,0,0
"33905",0,0,0,0,0,0
"33906",0,0,0,0,0,0
"33907",0,0,0,0,0,0
"33908",0,0,0,0,0,0
"33909",0,0,0,0,0,0
"33910",0,0,0,0,0,0
"33911",0,0,0,0,0,0
"33912",0,0,0,0,0,0
"33913",0,0,0,0,0,0
"33914",0,0,0,0,0,0
"33915",0,0,0,0,0,0
"33916",0,0,0,0,0,0
"33917",0,0,0,0,0,0
"33918",0,0,0,0,0,0
"33919",0,0,0,0,0,0
"33920",0,0,0,0,0,0
"33921",0,0,0,0,0,0
"33922",0,0,0,0,0,0
"33923",0,0,0,0,0,0
"33924",0,0,0,0,0,0
"33925",0,0,0,0,0,0
"33926",0,0,0,0,0,0
"33927",0,0,0,0,0,0
"33928",0,0,0,0,0,0
"33929",0,0,0,0,0,0
"33930",0,0,0,0,0,0
"33931",0,0,0,0,0,0
"33932",0,0,0,0,0,0
"33933",0,0,0,0,0,0
"33934",7.04215353548069e-07,4.96019752576733,5.70392221378556e-06,4.96019752576733,0.0090407167088501,4.96019752576733
"33935",0.000304443909559734,3.61148907653762,0.00120408222764259,3.61148907653762,1,0
"33936",0.00229923374437382,3.04858301890854,0.00687254081729244,3.04858301890854,1,0
"33937",0.00105168254277706,3.27632288022109,0.00352519594886995,3.27632288022109,1,0
"33938",0.00107726241156588,3.26953018963448,0.00360059745891247,3.26953018963448,1,0
"33939",0.00110423537168437,3.26252729847615,0.00367639359483504,3.26252729847615,1,0
"33940",0,0,0,0,0,0
"33941",0,0,0,0,0,0
"33942",0,0,0,0,0,0
"33943",0,0,0,0,0,0
"33944",0,0,0,0,0,0
"33945",0,0,0,0,0,0
"33946",0,0,0,0,0,0
"33947",0,0,0,0,0,0
"33948",0,0,0,0,0,0
"33949",0,0,0,0,0,0
"33950",0,0,0,0,0,0
"33951",0,0,0,0,0,0
"33952",0,0,0,0,0,0
"33953",0,0,0,0,0,0
"33954",0,0,0,0,0,0
"33955",0,0,0,0,0,0
"33956",0,0,0,0,0,0
"33957",0,0,0,0,0,0
"33958",0,0,0,0,0,0
"33959",0,0,0,0,0,0
"33960",0,0,0,0,0,0
"33961",0,0,0,0,0,0
"33962",0,0,0,0,0,0
"33963",0,0,0,0,0,0
"33964",0,0,0,0,0,0
"33965",0,0,0,0,0,0
"33966",0,0,0,0,0,0
"33967",0,0,0,0,0,0
"33968",0,0,0,0,0,0
"33969",0,0,0,0,0,0
"33970",0,0,0,0,0,0
"33971",0,0,0,0,0,0
"33972",0,0,0,0,0,0
"33973",6.71214873755202e-07,4.96951237421302,5.45441356435886e-06,4.96951237421302,0.00861705654926928,4.96951237421302
"33974",0.0156396277921575,2.41721845370023,0.0349976541041866,2.41721845370023,1,0
"33975",0.0259506181812862,2.22694996190713,0.0536566333083189,0,1,0
"33976",0.00506625189434486,2.8027908070179,0.0134687392461378,2.8027908070179,1,0
"33977",0.00804114522751792,2.65033727685238,0.0199059433919929,2.65033727685238,1,0
"33978",0,0,0,0,0,0
"33979",0,0,0,0,0,0
"33980",0,0,0,0,0,0
"33981",0,0,0,0,0,0
"33982",0,0,0,0,0,0
"33983",0,0,0,0,0,0
"33984",0,0,0,0,0,0
"33985",0,0,0,0,0,0
"33986",0,0,0,0,0,0
"33987",0,0,0,0,0,0
"33988",0,0,0,0,0,0
"33989",0,0,0,0,0,0
"33990",0,0,0,0,0,0
"33991",0,0,0,0,0,0
"33992",0,0,0,0,0,0
"33993",0,0,0,0,0,0
"33994",0,0,0,0,0,0
"33995",0,0,0,0,0,0
"33996",0,0,0,0,0,0
"33997",0,0,0,0,0,0
"33998",0,0,0,0,0,0
"33999",0,0,0,0,0,0
"34000",0,0,0,0,0,0
"34001",0,0,0,0,0,0
"34002",0,0,0,0,0,0
"34003",0,0,0,0,0,0
"34004",0,0,0,0,0,0
"34005",0,0,0,0,0,0
"34006",0,0,0,0,0,0
"34007",0,0,0,0,0,0
"34008",0,0,0,0,0,0
"34009",0,0,0,0,0,0
"34010",0,0,0,0,0,0
"34011",0,0,0,0,0,0
"34012",0,0,0,0,0,0
"34013",0.000960933971385024,3.3017215951331,0.00326275332574476,3.3017215951331,1,0
"34014",0.00750547056128393,2.67354276665929,0.0187740076679765,2.67354276665929,1,0
"34015",0,0,0,0,0,0
"34016",0,0,0,0,0,0
"34017",0,0,0,0,0,0
"34018",0,0,0,0,0,0
"34019",0,0,0,0,0,0
"34020",0,0,0,0,0,0
"34021",0,0,0,0,0,0
"34022",0,0,0,0,0,0
"34023",0,0,0,0,0,0
"34024",0,0,0,0,0,0
"34025",0,0,0,0,0,0
"34026",0,0,0,0,0,0
"34027",0,0,0,0,0,0
"34028",0,0,0,0,0,0
"34029",0,0,0,0,0,0
"34030",0,0,0,0,0,0
"34031",0,0,0,0,0,0
"34032",0,0,0,0,0,0
"34033",0,0,0,0,0,0
"34034",0,0,0,0,0,0
"34035",0,0,0,0,0,0
"34036",0,0,0,0,0,0
"34037",0,0,0,0,0,0
"34038",0,0,0,0,0,0
"34039",0,0,0,0,0,0
"34040",0,0,0,0,0,0
"34041",0,0,0,0,0,0
"34042",0,0,0,0,0,0
"34043",0,0,0,0,0,0
"34044",0,0,0,0,0,0
"34045",0,0,0,0,0,0
"34046",0,0,0,0,0,0
"34047",0,0,0,0,0,0
"34048",0,0,0,0,0,0
"34049",0,0,0,0,0,0
"34050",0,0,0,0,0,0
"34051",0,0,0,0,0,0
"34052",0,0,0,0,0,0
"34053",0,0,0,0,0,0
"34054",0,0,0,0,0,0
"34055",0,0,0,0,0,0
"34056",0,0,0,0,0,0
"34057",0,0,0,0,0,0
"34058",0,0,0,0,0,0
"34059",0,0,0,0,0,0
"34060",0,0,0,0,0,0
"34061",0,0,0,0,0,0
"34062",0,0,0,0,0,0
"34063",0,0,0,0,0,0
"34064",0,0,0,0,0,0
"34065",0,0,0,0,0,0
"34066",0,0,0,0,0,0
"34067",0,0,0,0,0,0
"34068",0,0,0,0,0,0
"34069",0,0,0,0,0,0
"34070",0,0,0,0,0,0
"34071",0,0,0,0,0,0
"34072",0,0,0,0,0,0
"34073",0,0,0,0,0,0
"34074",0,0,0,0,0,0
"34075",0,0,0,0,0,0
"34076",0,0,0,0,0,0
"34077",0,0,0,0,0,0
"34078",0,0,0,0,0,0
"34079",0,0,0,0,0,0
"34080",0,0,0,0,0,0
"34081",0,0,0,0,0,0
"34082",0,0,0,0,0,0
"34083",0,0,0,0,0,0
"34084",0,0,0,0,0,0
"34085",0,0,0,0,0,0
"34086",0,0,0,0,0,0
"34087",0,0,0,0,0,0
"34088",0,0,0,0,0,0
"34089",0,0,0,0,0,0
"34090",0,0,0,0,0,0
"34091",0,0,0,0,0,0
"34092",0,0,0,0,0,0
"34093",0,0,0,0,0,0
"34094",0,0,0,0,0,0
"34095",0,0,0,0,0,0
"34096",0,0,0,0,0,0
"34097",0,0,0,0,0,0
"34098",0,0,0,0,0,0
"34099",0,0,0,0,0,0
"34100",0,0,0,0,0,0
"34101",0,0,0,0,0,0
"34102",0,0,0,0,0,0
"34103",0,0,0,0,0,0
"34104",0,0,0,0,0,0
"34105",0,0,0,0,0,0
"34106",0,0,0,0,0,0
"34107",0,0,0,0,0,0
"34108",0,0,0,0,0,0
"34109",0,0,0,0,0,0
"34110",0,0,0,0,0,0
"34111",0,0,0,0,0,0
"34112",0,0,0,0,0,0
"34113",0,0,0,0,0,0
"34114",0,0,0,0,0,0
"34115",0,0,0,0,0,0
"34116",0,0,0,0,0,0
"34117",0,0,0,0,0,0
"34118",0,0,0,0,0,0
